Epoch,Train Loss,Val Loss
1,0.0010331182274967432,0.0010806350037455559
2,0.0009585863444954157,0.001131675555370748
3,0.0009601625497452915,0.0010052346624433994
4,0.000956179341301322,0.0010690694907680154
5,0.0009574503055773675,0.001065566437318921
6,0.0009602279169484973,0.001172501826658845
7,0.0009586730157025158,0.0013006156077608466
8,0.0009631477296352386,0.0010285786120221019
