Epoch,Train Loss,Val Loss
1,0.0015777170066828194,0.0008007339008151349
2,0.0007231167767293062,0.0007580958178588626
3,0.000683034177967742,0.0007640611338304048
4,0.0006605796392402468,0.0007380393803733744
5,0.000645268171969927,0.0007247095895446512
6,0.0006335676875623441,0.0007187716088732648
7,0.0006239747529951122,0.0007263145254201213
8,0.0006161979528954663,0.000698397020837823
9,0.0006087002177188662,0.000687253757664572
10,0.0006027335789005791,0.0007149638547870786
