Epoch,Train Loss,Val Loss
1,0.0010320523288100958,0.0010127027053385973
2,0.0009582501952536404,0.0010087977861985564
3,0.0009557440062053502,0.0011502618435770273
4,0.0009599482291378081,0.000948007742408663
5,0.0009618148906156421,0.001079391222447157
6,0.0009569339454174042,0.0012013314990326762
7,0.0009614411392249167,0.0011174671817570925
8,0.0009597739554010332,0.0009823547443374991
9,0.0009609093540348113,0.0010555925546213984
