Epoch,Train Loss,Val Loss
1,0.002229844492385909,0.0008745106921846489
2,0.001373931722482721,0.0008212930157505494
3,0.0013058731015711013,0.0007790645381471906
4,0.0012697565347370744,0.0007033266911514165
5,0.001245788947922335,0.0007295162861634277
6,0.001227504663146841,0.0007460900088591723
7,0.0012121202881152481,0.0007120455151136221
8,0.0011996009120138738,0.0007149976074418915
9,0.0011909105705698252,0.0006718224177600768
10,0.0011823960168224914,0.0006879824329363144
