Epoch,Train Loss,Val Loss
1,0.0011148715594502098,0.0011977425243538038
2,0.0009571902990219324,0.0009783152544202073
3,0.0009601397854351205,0.0010562452298868979
4,0.000961647029828054,0.0010614827950209008
5,0.0009653911149403906,0.0009292314988919556
6,0.0009672841047366166,0.0009815623954695432
7,0.0009608757244170368,0.0009715753498537222
8,0.0009654143678046225,0.0010208656608642196
9,0.0009659057080454614,0.0012956589710868805
10,0.0009668134961562793,0.001167493258325616
