Epoch,Train Loss,Val Loss
1,0.0011227765494235898,0.0012552455334598
2,0.001016126848108751,0.0010711358245821556
3,0.0009917750487007469,0.0009820361655817928
4,0.0009887484696493509,0.0009627544221102205
5,0.000985806542067258,0.000940180939542015
6,0.0009865071912963442,0.0010636448883903108
7,0.0009823665686525065,0.0009419823354808206
8,0.0009763581194734941,0.0009917899904482532
9,0.0009778505689420267,0.0010629953770033551
10,0.0009739343539756834,0.0010142060267315518
