Epoch,Train Loss,Val Loss
1,0.00882115965243817,0.0010687555953878128
2,0.0017991936391355315,0.0010351268833280807
3,0.0016281913139139458,0.0009616606949170058
4,0.001544089636740197,0.0009519054999227856
5,0.0014971148478720958,0.0009569972053494866
6,0.0014635706410200025,0.0009655788971466838
7,0.0014408112977709001,0.0009611872631928826
8,0.001425376135048767,0.0009404962384209263
