t,Actual_Mz1,Predicted_Mz1,Actual_Mz2,Predicted_Mz2,Actual_Mz3,Predicted_Mz3,Inference_Time_ms
0.618750000000006,-67.720955,-71.90326,-29.910067,-49.870373,-54.90203,-20.744734,566.1747455596924
0.625,-67.70136,-71.41854,-30.33984,-52.65626,-55.786877,-21.74476,0.4818439483642578
0.631250000000009,-68.07694,-71.61656,-30.781013,-51.448532,-56.730743,-20.478601,0.31948089599609375
0.637500000000003,-68.6388,-73.288216,-31.253384,-50.639767,-57.717293,-22.12162,0.308990478515625
0.643750000000011,-69.11599,-72.542046,-31.661736,-50.25464,-58.617878,-23.337189,0.3075599670410156
0.650000000000006,-69.69177,-71.51871,-32.230476,-50.62653,-59.06376,-24.220112,0.2980232238769531
0.65625,-70.03561,-72.5161,-32.306107,-48.918407,-59.931736,-23.165667,0.30803680419921875
0.662500000000009,-70.261444,-72.569336,-33.230236,-49.324295,-60.154667,-23.713324,0.29730796813964844
0.668750000000003,-71.388596,-70.51175,-33.62681,-50.09566,-60.58234,-24.161045,0.3027915954589844
0.675000000000011,-71.38264,-71.74523,-34.13935,-49.765247,-61.2349,-25.682707,0.2970695495605469
0.681250000000006,-72.08069,-71.87547,-34.52176,-49.291615,-61.98582,-25.861479,0.30112266540527344
0.6875,-72.66044,-72.450325,-35.39227,-52.418957,-62.433823,-28.21655,0.2930164337158203
0.693750000000009,-73.15904,-70.83581,-35.062943,-50.68623,-63.353752,-27.211409,0.29015541076660156
0.700000000000003,-73.66454,-72.703,-35.75787,-50.720078,-63.957455,-25.939,0.2932548522949219
0.706250000000011,-74.23163,-72.840485,-35.903427,-50.062954,-64.78285,-27.746445,0.2913475036621094
0.712500000000006,-74.87215,-72.9787,-35.895287,-51.427155,-65.48664,-29.431328,0.30040740966796875
0.71875,-75.40538,-72.31349,-35.879322,-48.92527,-66.38949,-31.270338,0.2942085266113281
0.725000000000009,-75.85157,-74.480286,-35.77243,-49.557972,-67.26205,-32.74371,0.30040740966796875
0.731250000000003,-76.47344,-72.70609,-35.61418,-49.23432,-68.05309,-33.874836,0.2930164337158203
0.737500000000011,-77.046234,-71.73948,-35.473656,-50.714188,-68.72296,-35.870453,0.30350685119628906
0.743750000000006,-77.623726,-72.04996,-35.33774,-50.850105,-69.699234,-36.347786,0.2918243408203125
0.75,-77.93268,-71.76569,-35.092934,-49.532043,-70.39967,-36.256542,0.3032684326171875
0.756250000000009,-78.234344,-70.68047,-34.943733,-51.108185,-71.243126,-37.269684,0.2887248992919922
0.762500000000003,-78.4961,-70.30273,-34.45192,-54.462215,-72.09242,-39.3587,0.29969215393066406
0.768750000000011,-78.42704,-70.36826,-34.37306,-53.322468,-72.70483,-40.133003,0.2872943878173828
0.775000000000006,-78.66627,-70.960266,-34.062447,-54.543114,-73.21493,-42.278107,0.29969215393066406
0.78125,-78.641235,-70.33052,-33.68502,-51.942936,-75.228065,-42.95608,0.2875328063964844
0.787500000000009,-78.445335,-71.1336,-33.289948,-50.87788,-74.04253,-45.25285,0.29015541076660156
0.793750000000003,-78.49269,-72.099594,-32.819942,-51.57388,-74.831535,-43.38014,0.28896331787109375
0.800000000000011,-78.39328,-69.650185,-32.613728,-52.70848,-74.78805,-44.622116,0.29015541076660156
0.806250000000006,-78.36404,-68.24393,-32.257164,-48.076454,-74.583626,-44.39702,0.29015541076660156
0.8125,-78.32654,-67.50551,-31.90775,-47.40093,-74.445114,-44.10567,0.29087066650390625
0.818750000000009,-78.45828,-68.81983,-31.629223,-49.222996,-74.200745,-43.875404,0.2911090850830078
0.825000000000003,-78.42992,-67.32968,-31.408674,-50.196682,-73.849686,-43.762478,0.2918243408203125
0.831250000000011,-78.30746,-67.26724,-31.241138,-48.315296,-73.50497,-44.123642,0.2987384796142578
0.837500000000006,-78.217636,-67.648964,-30.95974,-46.610947,-73.146385,-44.578934,0.2887248992919922
0.84375,-77.99996,-68.54565,-30.658915,-45.913483,-72.80098,-44.597324,0.2968311309814453
0.850000000000009,-77.898315,-68.84046,-30.168118,-48.08352,-73.66591,-43.810963,0.2884864807128906
0.856250000000003,-77.4663,-68.60276,-29.639872,-44.996395,-72.33264,-45.17171,0.2982616424560547
0.862500000000011,-77.13884,-69.32425,-29.244627,-41.354492,-72.39596,-44.308937,0.2913475036621094
0.868750000000006,-76.76972,-67.74497,-28.720373,-42.140915,-72.139984,-44.48207,0.2980232238769531
0.875,-76.381546,-68.182144,-28.205988,-42.091885,-71.90673,-45.243996,0.29206275939941406
0.881250000000009,-75.73838,-66.206375,-27.717081,-40.803177,-71.71253,-44.30684,0.2989768981933594
0.887500000000003,-75.01142,-66.91882,-27.188677,-40.237885,-71.471375,-44.67427,0.2887248992919922
0.893750000000011,-74.43779,-67.226974,-26.627777,-38.934338,-71.01382,-44.042118,0.2994537353515625
0.900000000000006,-73.75123,-68.13384,-26.206133,-41.610695,-70.656685,-44.003696,0.2892017364501953
0.90625,-72.812706,-66.91397,-25.832808,-40.196156,-70.267166,-42.688076,0.2906322479248047
0.912500000000009,-71.592926,-67.785515,-25.340899,-38.868145,-69.92214,-43.436806,0.2892017364501953
0.918750000000003,-70.47937,-67.50397,-24.92034,-39.236137,-69.497955,-44.255028,0.28824806213378906
0.925000000000011,-69.579636,-66.72409,-24.18873,-41.568398,-68.971756,-44.30136,0.2913475036621094
0.931250000000006,-68.50494,-66.99533,-23.150833,-40.88882,-68.38684,-44.39654,0.28896331787109375
0.9375,-67.50131,-68.15193,-23.157007,-38.661106,-67.41681,-44.011887,0.29158592224121094
0.943750000000009,-66.31915,-69.448296,-22.563007,-36.56564,-66.447235,-44.353992,0.28824806213378906
0.950000000000003,-65.086975,-69.42122,-21.868492,-38.19691,-65.37943,-44.038933,0.2894401550292969
0.956250000000011,-63.998886,-69.060394,-21.27616,-39.04427,-64.3673,-43.65252,0.2872943878173828
0.962500000000006,-63.04053,-69.0336,-20.634336,-37.196583,-63.330837,-44.480762,0.3020763397216797
0.96875,-62.05637,-69.23891,-19.681595,-37.084236,-62.35783,-45.165638,0.286102294921875
0.975000000000009,-61.231228,-70.76575,-18.860073,-36.12018,-61.675987,-45.835854,0.29754638671875
0.981250000000003,-60.416855,-70.459984,-17.98314,-35.396587,-61.080757,-44.527233,0.28777122497558594
0.987500000000011,-59.999256,-69.87918,-17.180857,-34.94777,-60.47027,-43.504467,0.2949237823486328
0.993750000000006,-59.26367,-70.81358,-16.292072,-34.82863,-59.92401,-42.946705,0.28443336486816406
1.0,-58.54878,-70.624886,-15.188289,-35.226128,-59.423992,-42.9052,0.2982616424560547
1.00625000000001,-57.98878,-71.388756,-14.349214,-33.11293,-58.745434,-43.404118,0.2872943878173828
