t,Actual_Mz1,Predicted_Mz1,Actual_Mz2,Predicted_Mz2,Actual_Mz3,Predicted_Mz3,Inference_Time_ms
0.618750000000006,-67.720955,-55.131012,-29.910067,-50.988934,-54.90203,-41.15795,73.36139678955078
0.625,-67.70136,-55.15376,-30.33984,-50.23483,-55.786877,-41.940132,0.2472400665283203
0.631250000000009,-68.07694,-55.89209,-30.781013,-49.98889,-56.730743,-42.668278,0.16760826110839844
0.637500000000003,-68.6388,-55.84342,-31.253384,-48.81397,-57.717293,-42.39955,0.14472007751464844
0.643750000000011,-69.11599,-55.78136,-31.661736,-49.592403,-58.617878,-43.87321,0.15044212341308594
0.650000000000006,-69.69177,-57.352097,-32.230476,-50.04582,-59.06376,-44.077583,0.1418590545654297
0.65625,-70.03561,-56.50622,-32.306107,-46.97169,-59.931736,-43.638027,0.1423358917236328
0.662500000000009,-70.261444,-56.107925,-33.230236,-46.68543,-60.154667,-43.638424,0.1544952392578125
0.668750000000003,-71.388596,-56.70671,-33.62681,-50.58364,-60.58234,-44.91068,0.14162063598632812
0.675000000000011,-71.38264,-57.447735,-34.13935,-46.668144,-61.2349,-44.981422,0.13971328735351562
0.681250000000006,-72.08069,-57.87776,-34.52176,-49.800423,-61.98582,-44.647324,0.1392364501953125
0.6875,-72.66044,-56.79456,-35.39227,-50.868877,-62.433823,-44.7393,0.141143798828125
0.693750000000009,-73.15904,-57.999996,-35.062943,-48.851833,-63.353752,-45.61709,0.14019012451171875
0.700000000000003,-73.66454,-56.893497,-35.75787,-48.508163,-63.957455,-44.74816,0.13947486877441406
0.706250000000011,-74.23163,-57.40756,-35.903427,-48.5911,-64.78285,-47.252853,0.13899803161621094
0.712500000000006,-74.87215,-58.79341,-35.895287,-47.821262,-65.48664,-47.356503,0.1399517059326172
0.71875,-75.40538,-57.34042,-35.879322,-47.20472,-66.38949,-46.888733,0.13875961303710938
0.725000000000009,-75.85157,-58.81677,-35.77243,-45.96373,-67.26205,-46.9359,0.13875961303710938
0.731250000000003,-76.47344,-57.758812,-35.61418,-48.79954,-68.05309,-47.501923,0.148773193359375
0.737500000000011,-77.046234,-58.776726,-35.473656,-47.60242,-68.72296,-48.30269,0.13899803161621094
0.743750000000006,-77.623726,-58.912014,-35.33774,-47.0882,-69.699234,-47.37809,0.1392364501953125
0.75,-77.93268,-58.439453,-35.092934,-47.14575,-70.39967,-47.50578,0.14901161193847656
0.756250000000009,-78.234344,-59.329407,-34.943733,-48.87452,-71.243126,-47.78816,0.13756752014160156
0.762500000000003,-78.4961,-59.449593,-34.45192,-48.870377,-72.09242,-48.644085,0.1380443572998047
0.768750000000011,-78.42704,-58.926174,-34.37306,-48.210793,-72.70483,-48.929173,0.14710426330566406
0.775000000000006,-78.66627,-60.060905,-34.062447,-48.893974,-73.21493,-49.360443,0.13709068298339844
0.78125,-78.641235,-58.83112,-33.68502,-48.501415,-75.228065,-49.53434,0.13709068298339844
0.787500000000009,-78.445335,-59.671032,-33.289948,-46.63947,-74.04253,-49.246223,0.13828277587890625
0.793750000000003,-78.49269,-58.697174,-32.819942,-48.39095,-74.831535,-48.884846,0.1380443572998047
0.800000000000011,-78.39328,-59.309097,-32.613728,-47.99094,-74.78805,-50.081753,0.1373291015625
0.806250000000006,-78.36404,-59.474583,-32.257164,-45.645504,-74.583626,-49.205868,0.13828277587890625
0.8125,-78.32654,-58.70434,-31.90775,-47.31496,-74.445114,-48.646225,0.1380443572998047
0.818750000000009,-78.45828,-59.318127,-31.629223,-49.84364,-74.200745,-49.612335,0.13971328735351562
0.825000000000003,-78.42992,-60.234653,-31.408674,-47.77461,-73.849686,-50.098312,0.14138221740722656
0.831250000000011,-78.30746,-60.665634,-31.241138,-47.176403,-73.50497,-50.18582,0.13947486877441406
0.837500000000006,-78.217636,-59.602325,-30.95974,-46.620903,-73.146385,-49.36862,0.13875961303710938
0.84375,-77.99996,-60.63127,-30.658915,-47.626358,-72.80098,-50.398594,0.1385211944580078
0.850000000000009,-77.898315,-60.35478,-30.168118,-48.077328,-73.66591,-50.54365,0.13828277587890625
0.856250000000003,-77.4663,-59.828655,-29.639872,-44.806908,-72.33264,-50.319614,0.1461505889892578
0.862500000000011,-77.13884,-60.55737,-29.244627,-45.030872,-72.39596,-49.566505,0.13756752014160156
0.868750000000006,-76.76972,-59.840008,-28.720373,-46.156948,-72.139984,-49.904858,0.13780593872070312
0.875,-76.381546,-60.195576,-28.205988,-45.08363,-71.90673,-50.004967,0.14853477478027344
0.881250000000009,-75.73838,-60.00963,-27.717081,-48.29721,-71.71253,-49.676723,0.13947486877441406
0.887500000000003,-75.01142,-60.564857,-27.188677,-44.54229,-71.471375,-49.995354,0.13780593872070312
0.893750000000011,-74.43779,-60.610016,-26.627777,-45.691338,-71.01382,-50.13025,0.14781951904296875
0.900000000000006,-73.75123,-60.404053,-26.206133,-46.55216,-70.656685,-49.27397,0.13709068298339844
0.90625,-72.812706,-59.653194,-25.832808,-45.849827,-70.267166,-50.3131,0.13637542724609375
0.912500000000009,-71.592926,-60.9781,-25.340899,-46.028214,-69.92214,-51.20687,0.13899803161621094
0.918750000000003,-70.47937,-61.63641,-24.92034,-44.24596,-69.497955,-51.32666,0.1373291015625
0.925000000000011,-69.579636,-60.766655,-24.18873,-46.54874,-68.971756,-50.332176,0.1373291015625
0.931250000000006,-68.50494,-60.352936,-23.150833,-45.449238,-68.38684,-50.35767,0.13875961303710938
0.9375,-67.50131,-61.42568,-23.157007,-45.462936,-67.41681,-50.55699,0.13685226440429688
0.943750000000009,-66.31915,-60.467613,-22.563007,-44.43272,-66.447235,-49.964314,0.13709068298339844
0.950000000000003,-65.086975,-59.836067,-21.868492,-45.599297,-65.37943,-49.437214,0.13828277587890625
0.956250000000011,-63.998886,-59.499866,-21.27616,-46.5413,-64.3673,-49.274113,0.13709068298339844
0.962500000000006,-63.04053,-61.426567,-20.634336,-45.059513,-63.330837,-50.672874,0.13685226440429688
0.96875,-62.05637,-60.55965,-19.681595,-44.682545,-62.35783,-50.32013,0.13899803161621094
