t,Actual_Mz1,Predicted_Mz1,Actual_Mz2,Predicted_Mz2,Actual_Mz3,Predicted_Mz3,Inference_Time_ms
1.36250000000001,-49.847057,-58.59656,-13.71753,-35.99558,-44.656982,-47.905262,0.13899803161621094
1.36875000000001,-49.655376,-58.58178,-14.199309,-35.72403,-45.149998,-48.077213,0.1399517059326172
1.375,-49.508076,-58.553154,-14.633716,-35.712437,-46.008057,-48.27214,0.14090538024902344
1.38125000000001,-49.26971,-58.416645,-15.142676,-35.432575,-46.89215,-48.40887,0.1392364501953125
1.3875,-49.02105,-58.43349,-15.509968,-35.24077,-47.865578,-48.595047,0.14019012451171875
1.39375000000001,-48.82266,-58.315865,-15.902575,-35.040314,-48.844086,-48.720135,0.14090538024902344
1.40000000000001,-48.690998,-58.343964,-16.451862,-34.86319,-49.962894,-48.834568,0.141143798828125
1.40625,-48.4257,-58.39555,-17.003998,-34.78306,-50.97061,-49.03552,0.1404285430908203
1.41250000000001,-48.128006,-58.27397,-16.991959,-34.561214,-51.79367,-49.25801,0.14209747314453125
1.41875,-47.878178,-58.231304,-16.771646,-34.323513,-52.69379,-49.47832,0.14781951904296875
1.42500000000001,-47.75207,-58.323242,-17.336857,-34.108456,-53.833237,-49.633507,0.148773193359375
1.43125000000001,-47.08735,-58.38276,-17.63044,-33.944572,-55.085896,-49.811375,0.14162063598632812
1.4375,-46.84397,-58.492146,-17.804861,-33.737038,-56.485115,-50.08019,0.13947486877441406
1.44375000000001,-46.53498,-58.477695,-18.156416,-33.616802,-56.465755,-50.39634,0.14710426330566406
1.45,-46.38119,-58.459385,-18.36534,-33.537556,-58.224472,-50.627575,0.13971328735351562
1.45625000000001,-46.141117,-58.30765,-18.528591,-33.482918,-59.259605,-50.850376,0.1385211944580078
1.46250000000001,-45.89706,-58.337868,-18.809338,-33.28273,-60.606613,-51.081482,0.1418590545654297
1.46875,-45.827213,-58.040424,-19.0133,-33.31512,-61.08383,-51.33907,0.13971328735351562
1.47500000000001,-45.562016,-57.911446,-19.119907,-33.092052,-62.277874,-51.572887,0.1399517059326172
1.48125,-45.39969,-57.738754,-19.309889,-33.065845,-63.49174,-51.820663,0.1392364501953125
1.48750000000001,-45.316895,-57.47071,-19.550982,-33.05534,-64.723045,-52.014786,0.13828277587890625
1.49375000000001,-45.243404,-57.325653,-20.327219,-33.03458,-65.19612,-52.229713,0.14019012451171875
1.5,-45.217983,-57.239353,-20.895117,-33.01296,-66.02507,-52.3983,0.13875961303710938
1.50625000000001,-45.415638,-57.153397,-21.28636,-33.0544,-66.860855,-52.6604,0.1380443572998047
1.5125,-43.69347,-56.77819,-21.566427,-32.989777,-67.716446,-52.800232,0.1480579376220703
1.51875000000001,-44.432842,-56.500134,-21.61579,-33.081657,-68.506256,-52.962387,0.1392364501953125
1.52500000000001,-43.811325,-56.247017,-21.495518,-33.23537,-69.43104,-53.20342,0.13828277587890625
1.53125,-43.545403,-55.990566,-21.294735,-33.233616,-70.855934,-53.446205,0.14662742614746094
1.53750000000001,-43.180687,-55.702667,-20.892723,-33.277122,-71.09096,-53.621346,0.13875961303710938
1.54375,-42.878414,-55.542847,-20.3752,-33.33614,-72.23883,-53.81466,0.13899803161621094
1.55000000000001,-42.656796,-55.179623,-19.940777,-33.293446,-72.63153,-53.995594,0.14019012451171875
1.55625000000001,-42.47027,-54.961002,-19.602608,-33.32074,-73.25823,-54.126694,0.1380443572998047
1.5625,-42.17604,-54.766205,-18.909925,-33.591316,-73.831085,-54.265747,0.13899803161621094
1.56875000000001,-41.843636,-54.550117,-18.279015,-33.710278,-74.327286,-54.37904,0.13875961303710938
1.575,-41.578777,-54.193604,-17.71091,-33.772278,-74.57614,-54.59029,0.13971328735351562
1.58125000000001,-40.9792,-53.9799,-17.115225,-33.798733,-74.90525,-54.71474,0.14543533325195312
1.58750000000001,-40.6582,-53.62693,-16.40869,-33.72604,-75.021065,-54.84722,0.1392364501953125
1.59375,-40.24676,-53.27992,-15.811766,-33.821747,-74.90561,-54.909252,0.13875961303710938
1.60000000000001,-39.846542,-53.096542,-15.466023,-33.87784,-74.84646,-54.97055,0.14710426330566406
1.60625,-39.51387,-52.89743,-15.007852,-33.850037,-74.72512,-55.021507,0.13780593872070312
1.61250000000001,-39.242767,-52.7104,-14.470349,-34.07038,-74.36766,-55.11828,0.1385211944580078
1.61875000000001,-39.242012,-52.5764,-14.127753,-34.2219,-74.022575,-55.149906,0.14734268188476562
1.625,-39.262802,-52.34003,-13.752189,-34.279263,-73.66103,-55.165913,0.13947486877441406
1.63125000000001,-39.22841,-52.148094,-13.347365,-34.339317,-73.32876,-55.17667,0.1399517059326172
1.6375,-39.24574,-51.93433,-12.8333025,-34.209766,-72.98219,-55.187405,0.141143798828125
1.64375000000001,-39.68471,-51.812244,-12.342179,-34.305576,-72.7305,-55.23688,0.1404285430908203
1.65000000000001,-39.24333,-51.57146,-12.035701,-34.328896,-72.41915,-55.213963,0.1404285430908203
1.65625,-39.883213,-51.26578,-11.779908,-34.431866,-72.080505,-55.19034,0.1392364501953125
1.66250000000001,-40.22639,-51.155525,-11.485732,-34.57922,-71.90829,-55.16857,0.1392364501953125
1.66875,-40.476254,-50.980713,-11.014926,-34.767754,-71.63798,-55.070526,0.14019012451171875
1.67500000000001,-40.864307,-50.887558,-10.639174,-34.9726,-72.52794,-54.99169,0.14090538024902344
1.68125000000001,-41.195576,-50.756813,-10.582971,-35.10332,-69.46381,-54.917328,0.1399517059326172
1.6875,-41.58013,-50.61605,-10.267,-35.277725,-71.418365,-54.85112,0.14925003051757812
1.69375000000001,-41.891594,-50.495895,-10.090793,-35.547623,-70.852844,-54.75495,0.13971328735351562
1.7,-42.14011,-50.197308,-10.116089,-35.715588,-70.774254,-54.61367,0.1399517059326172
1.70625000000001,-42.33938,-49.947227,-10.008027,-35.902695,-70.81701,-54.53963,0.14162063598632812
1.71250000000001,-42.289623,-49.74693,-9.897981,-36.115574,-71.00071,-54.403744,0.14066696166992188
1.71875,-42.39078,-49.70549,-9.931968,-36.410194,-71.18509,-54.314575,0.14019012451171875
1.72500000000001,-42.176502,-49.623947,-10.113749,-36.68664,-71.38921,-54.209755,0.1399517059326172
1.73125,-42.02843,-49.486404,-10.339913,-36.948605,-71.74368,-54.059296,0.13899803161621094
1.73750000000001,-41.69374,-49.426037,-10.437556,-37.12674,-72.185425,-53.898117,0.1423358917236328
1.74375000000001,-41.157387,-49.37002,-10.311845,-37.271973,-72.86233,-53.739693,0.14090538024902344
1.75,-40.75052,-49.279247,-10.146276,-37.441444,-73.521736,-53.604366,0.13875961303710938
1.75625000000001,-40.42122,-49.17944,-10.101537,-37.660263,-75.866035,-53.436848,0.14495849609375
1.7625,-40.250153,-49.061256,-10.22602,-37.97112,-70.35009,-53.20249,0.1399517059326172
1.76875000000001,-39.932537,-49.15683,-9.680161,-38.16943,-74.96976,-53.03547,0.13875961303710938
1.77500000000001,-39.722862,-48.995358,-9.652314,-38.443676,-74.177414,-52.863525,0.148773193359375
1.78125,-39.563126,-48.964428,-9.489815,-38.678677,-74.53852,-52.710938,0.1392364501953125
1.78750000000001,-39.445152,-49.06965,-9.398657,-38.785,-74.91774,-52.587494,0.13899803161621094
1.79375,-39.36746,-49.072212,-9.323038,-38.985596,-75.29272,-52.37797,0.14209747314453125
1.80000000000001,-39.349403,-49.069496,-9.007834,-39.13565,-75.84765,-52.238815,0.13947486877441406
1.80625000000001,-39.324097,-49.07614,-8.569106,-39.3725,-76.28747,-52.048214,0.13828277587890625
1.8125,-39.255116,-49.040314,-8.365005,-39.589592,-76.663925,-51.91023,0.13947486877441406
1.81875000000001,-39.41129,-49.12663,-8.211408,-39.684326,-76.90311,-51.77774,0.14853477478027344
1.825,-40.49209,-49.132664,-8.044429,-39.873737,-76.86407,-51.661583,0.13875961303710938
1.83125000000001,-40.680035,-49.1592,-7.796047,-40.01077,-76.98401,-51.56519,0.14019012451171875
1.83750000000001,-41.02934,-49.24354,-8.026817,-40.059753,-77.17475,-51.469353,0.13899803161621094
1.84375,-41.317654,-49.226562,-8.050713,-40.37988,-77.133545,-51.37575,0.14829635620117188
1.85000000000001,-41.522797,-49.291798,-8.207427,-40.582825,-77.133965,-51.277313,0.1399517059326172
1.85625,-41.75436,-49.26405,-8.458648,-40.809856,-77.23514,-51.173355,0.1380443572998047
1.86250000000001,-42.01149,-49.193787,-8.671527,-41.028492,-77.34827,-51.129463,0.14853477478027344
1.86875000000001,-42.23823,-49.178246,-9.171897,-41.231937,-77.57453,-51.026283,0.13828277587890625
1.875,-42.423843,-49.209476,-9.842612,-41.46841,-77.51096,-50.93991,0.14066696166992188
1.88125000000001,-42.63436,-49.227673,-10.29101,-41.768486,-77.63192,-50.90265,0.14138221740722656
1.8875,-42.771442,-49.215176,-10.881963,-42.10085,-77.56509,-50.854397,0.13899803161621094
1.89375000000001,-42.84833,-49.154156,-11.534913,-42.276855,-77.875114,-50.793213,0.13828277587890625
1.90000000000001,-43.00168,-49.161613,-12.0675955,-42.38614,-77.89632,-50.704872,0.13971328735351562
1.90625,-43.1737,-49.223373,-12.615732,-42.5012,-77.79618,-50.625565,0.13971328735351562
1.91250000000001,-43.30219,-49.15396,-12.969623,-42.714413,-77.764824,-50.561344,0.13971328735351562
1.91875,-43.413624,-49.145824,-13.233372,-43.020203,-77.61104,-50.548473,0.13947486877441406
1.92500000000001,-43.3752,-49.185722,-13.631753,-43.254616,-77.48581,-50.54689,0.13780593872070312
1.93125000000001,-43.3732,-49.18495,-13.932021,-43.577763,-77.81275,-50.526333,0.1475811004638672
1.9375,-43.34697,-49.14157,-14.92491,-43.818165,-76.96366,-50.522213,0.14019012451171875
1.94375000000001,-43.36418,-49.18042,-15.5993185,-44.156193,-77.26632,-50.50161,0.13875961303710938
1.95,-43.43498,-49.117783,-16.563078,-44.281773,-77.1203,-50.46075,0.14781951904296875
1.95625000000001,-43.62046,-49.175987,-17.55495,-44.556564,-77.06964,-50.454082,0.13899803161621094
1.96250000000001,-43.754574,-49.163418,-18.722883,-44.875088,-77.095566,-50.44648,0.1392364501953125
1.96875,-43.597553,-49.18125,-19.629799,-45.124664,-77.07699,-50.443394,0.1399517059326172
1.97500000000001,-43.652016,-49.126934,-21.167595,-45.32367,-76.91738,-50.427917,0.13780593872070312
1.98125,-43.75086,-49.066597,-22.415962,-45.59529,-76.62827,-50.468124,0.13780593872070312
1.98750000000001,-43.96345,-49.116528,-23.545277,-45.97633,-76.5168,-50.463596,0.13971328735351562
1.99375000000001,-44.179745,-49.113827,-24.866608,-46.176258,-76.43588,-50.47473,0.1385211944580078
2.0,-44.512383,-49.014904,-26.086792,-46.496243,-76.26584,-50.50846,0.13875961303710938
2.00625000000001,-44.74867,-48.906696,-27.233665,-46.7699,-76.021545,-50.54067,0.13947486877441406
2.0125,-45.001137,-48.900658,-30.029552,-47.09787,-75.90382,-50.549126,0.13780593872070312
2.01875000000001,-45.31758,-48.741016,-29.436974,-47.454147,-75.66469,-50.543022,0.14638900756835938
2.02500000000001,-45.63476,-48.60958,-31.183512,-47.76469,-75.48173,-50.507442,0.13899803161621094
2.03125,-45.953182,-48.500324,-32.35052,-48.08311,-75.359955,-50.515953,0.1380443572998047
2.03750000000001,-45.947945,-48.38097,-33.688503,-48.45744,-75.08024,-50.54921,0.1475811004638672
2.04375,-46.03612,-48.368187,-35.009445,-48.811047,-74.878876,-50.569027,0.1380443572998047
2.05000000000001,-46.26568,-48.21331,-36.36482,-49.263702,-74.66353,-50.61377,0.13899803161621094
2.05625000000001,-46.42888,-48.16263,-37.64637,-49.733196,-74.46682,-50.68741,0.1399517059326172
2.0625,-46.622326,-48.118446,-38.827293,-50.095432,-74.23805,-50.7758,0.1380443572998047
2.06875000000001,-46.740402,-48.08236,-40.349968,-50.56174,-74.28238,-50.79583,0.13899803161621094
2.075,-46.902493,-47.940697,-41.67734,-50.897804,-74.058266,-50.83681,0.14019012451171875
2.08125000000001,-47.09686,-47.877304,-44.440773,-51.20968,-73.78106,-50.84996,0.1385211944580078
2.08750000000001,-47.32856,-47.866287,-44.089504,-51.664528,-73.480774,-50.915203,0.1392364501953125
2.09375,-47.51472,-47.85281,-45.93945,-52.016857,-73.29896,-50.928307,0.14019012451171875
2.10000000000001,-47.88931,-47.819653,-47.298252,-52.389904,-73.38426,-50.98347,0.1399517059326172
2.10625,-47.89915,-47.75407,-48.673187,-52.74505,-73.06689,-51.033833,0.14710426330566406
2.11250000000001,-48.09738,-47.681377,-49.79233,-53.16868,-73.06178,-51.105145,0.1399517059326172
2.11875000000001,-48.22282,-47.62086,-50.987537,-53.53887,-72.97852,-51.14378,0.13971328735351562
2.125,-48.323612,-47.614933,-51.89689,-53.90626,-72.90742,-51.180233,0.1475811004638672
2.13125000000001,-48.43217,-47.633495,-53.251286,-54.318005,-72.78402,-51.22651,0.1399517059326172
2.1375,-48.553642,-47.732777,-54.361023,-54.751656,-72.49314,-51.378094,0.13875961303710938
2.14375000000001,-48.584,-47.71598,-55.46853,-55.155773,-72.04254,-51.39723,0.13899803161621094
2.15000000000001,-48.62917,-47.715935,-56.416317,-55.481483,-71.79199,-51.424694,0.13971328735351562
2.15625,-48.58989,-47.686737,-57.36496,-55.843693,-71.78664,-51.475166,0.13947486877441406
2.16250000000001,-48.499184,-47.757244,-58.30022,-56.20195,-71.84476,-51.568092,0.1399517059326172
2.16875,-47.974644,-47.71009,-59.100037,-56.563137,-71.83253,-51.59003,0.13875961303710938
2.17500000000001,-47.928528,-47.692154,-59.775894,-56.837555,-71.88277,-51.63504,0.1392364501953125
2.18125000000001,-47.902924,-47.61472,-60.102497,-57.19113,-72.06151,-51.672203,0.14138221740722656
2.1875,-47.7753,-47.621727,-60.86188,-57.484978,-72.23249,-51.695545,0.13947486877441406
2.19375000000001,-47.592834,-47.602955,-61.369278,-57.73377,-72.38963,-51.728027,0.1468658447265625
2.2,-47.566467,-47.63372,-61.8029,-58.04037,-72.59663,-51.75564,0.14066696166992188
2.20625000000001,-47.497005,-47.573444,-62.22839,-58.29861,-72.87072,-51.78089,0.1418590545654297
2.21250000000001,-47.194874,-47.514053,-62.668793,-58.570377,-73.149826,-51.784496,0.1494884490966797
2.21875,-47.203888,-47.48542,-63.27332,-58.804398,-73.764175,-51.80746,0.1480579376220703
2.22500000000001,-47.186977,-47.47708,-63.757492,-59.084454,-74.33404,-51.84923,0.13971328735351562
2.23125,-47.20798,-47.489895,-64.23909,-59.289112,-74.60262,-51.82222,0.13899803161621094
2.23750000000001,-47.08768,-47.461056,-64.81919,-59.485714,-75.04061,-51.798946,0.1399517059326172
2.24375000000001,-47.191402,-47.413017,-65.31405,-59.687588,-75.511185,-51.77889,0.13947486877441406
2.25,-47.892395,-47.43174,-66.06543,-59.889576,-75.79753,-51.763454,0.13971328735351562
2.25625000000001,-46.388897,-47.42198,-66.809,-60.073635,-76.05092,-51.74836,0.13875961303710938
2.2625,-47.312027,-47.38501,-67.46214,-60.238415,-76.22768,-51.800423,0.1385211944580078
2.26875000000001,-46.943523,-47.403862,-68.247314,-60.39367,-75.82934,-51.799126,0.1392364501953125
2.27500000000001,-46.852062,-47.36513,-68.96116,-60.503136,-76.494156,-51.80113,0.13875961303710938
2.28125,-46.707394,-47.308563,-69.63223,-60.58776,-76.40027,-51.78216,0.14734268188476562
